Wisatawan Lokal,Review,Nama Tempat,labels
True,pantainya luas garis pantai panjang pasir putih ombaknya ya agak besar karena di pantai selatan jawa parkir mobil lumayan luas,Pantai Watu Karung,SENANG
False,airnya bersih nyaman untuk berenang,Pantai Watu Karung,SENANG
True,tempatnya keren adem sejuk cmn disini tidak dapat spot sunset,Pantai Watu Karung,SENANG
True,pantai yg masih bersih dg pasir putih jalan akses sudah ber aspal mulus banyak villa dan homestay dari tarif backpacker sampai tarif turis asing,Pantai Watu Karung,SENANG
False,cocok buat nyantai sambil makan mantap,Pantai Watu Karung,SENANG
True,vitamin sea,Pantai Watu Karung,SENANG
True,baik,Pantai Watu Karung,SENANG
True,alhamdulillah,Pantai Watu Karung,SENANG
True,the beautiful sea,Pantai Watu Karung,CINTA
True,parkir mobil deket sama pantaideket sama pemukiman warga ada yg jualan cuma hari libur saja pantai nya joss gandhos,Pantai Watu Karung,SENANG
True,pantainya bagus dan indah x pertama kesinikesini sebelum air lautnya pasangjadi bisa cari kerang dan kepiting,Pantai Watu Karung,SENANG
True,pantai bersih asik banyak gazebo di pinggir pantai banyak juga warung yang jualan makanan,Pantai Watu Karung,SENANG
True,keren,Pantai Watu Karung,SENANG
True,tiket masuk rb untuk dewasa tiket ini sudah mencakup beberapa pantai lain seperti pantai cokel pantai kasap pantai bercak untuk ke pantai kasap harus jalan kaki meter karena kondisi badan sedang kurang prima maka saya pilih ke oantai watukarung mobilnya bisa diparkir di tepi pantai jadi kita ndak perlu jalan kaki jauh pantai watu karung ini cukup bagus ada beberapa penginapan yang tersedia di dekat pantai pas untuk menghilangkan penat pasirnya putih bersih dan halus di sini juga sudah tersedia toilet dan warung makan pengelola sudah menyediakan tempat sampah di tepi pantai di beberap titik jadi untuk pengunjung diharapkan kerjasama nya turut menjaga kebersihan pantai dengan membuang sampah di tempat sampah mari berwisata ke sini liburan nyaman bersama keluarga meningkatkan perekonomian warga sekitar lokasi wisata,Pantai Watu Karung,SENANG
True,the entrance is narrow for a car so one should be careful when trying to reach this place the entrances cost is idr per person the beach is really clean and it is fun to play by the water here there are a lot of food vendor along the beach which provides seafood chicken etc in short this one spot is worthy to visit,Pantai Watu Karung,SENANG
True,beautiful place,Pantai Watu Karung,CINTA
True,nice view sunset,Pantai Watu Karung,SENANG
True,pantai nya bersih lengkap banget ada musholawarung buat makantoiletgazebo buat kita rehat untuk warungnya jyga banyak banget pilihannya harganya juga bisa di bilang murah harganya terjangkau akses jalannya bisa buat mobil kok jadi aman buat kalian yang bawa mobil ataupun motor nyaman banget untuk berpergian bareng keluarga ataupun temen jaga kebersihan ya gaess di manapun karna lebih indah kalo pantai itu bersih sekarang agak jarang ada pantai yang bersih,Pantai Watu Karung,SENANG
True,love it paradise,Pantai Watu Karung,CINTA
True,parkir nya kemahalan dan montor nya tidak di bantu untuk keluar cuma di diamkan saja,Pantai Watu Karung,MARAH
True,hidden gems pulau jawa masih sepi dan pantainya masih alami ada beberapa homestay dan rumah makan,Pantai Watu Karung,SEDIH
False,sangat indah dan eksotis,Pantai Watu Karung,SENANG
True,indah pantainya,Pantai Watu Karung,SENANG
True,pantai yang indah dan bisa untuk berenang,Pantai Watu Karung,SENANG
False,suasana masi asri cukup nyaman buat liburan,Pantai Watu Karung,SENANG
True,pantai bersih view bagus kios n gazebo tertata baik ada pedestrian track sepanjang pantai view bagus saat ombak yg pecah diantara bukit karang homestay banyak mulai level backpaker hingga sultan banyak spot selfie sayangnya blm ada toko souvenir,Pantai Watu Karung,SENANG
True,warungwarung semakin menarik dan kreatif kebersihan dan kerapian sangat terjaga ini merupakan pantai yang terbilang bersih tempat makanya juga nyaman banyak pilihan makanan juga terlebih bebakaran sangat terasa rasa makan dipinggir pantainya,Pantai Watu Karung,SENANG
True,keren,Pantai Watu Karung,SENANG
False,surga tersembunyi,Pantai Watu Karung,SENANG
True,syahdu,Pantai Watu Karung,SEDIH
True,pantai yang masih asri di pacitan jawa timur menuju pantai ini melawati jalan desa yang kecil kalau papasan mobil harus pelanpelan tapi jalanan aspal mulus masuk ke kawasan pantai dikenakan biaya utk dewasa diarea dekat pantai bisa parkir mobil atau motor banyak juga homestay di dekat pantai dengan kisaran harga ribu kita juga bisa menikmati wisata kuliner ikan bakar dan seafood lain di pantai ini kisaram harga rb per prosi ikan dan ribu untuk minuman kelapa muda selamat berlibur,Pantai Watu Karung,SENANG
True,salah satu pantai terbaik di jawa timur akses dari jalan utama agak jauh dan jalan nya sempit,Pantai Watu Karung,SENANG
True,masih belum banyak pengunjungjadi bisa puas untuk bermain dipantai,Pantai Watu Karung,SENANG
True,subuh dah nyampai pantai bener keren,Pantai Watu Karung,SENANG
True,silahkan coba dan rasakan,Pantai Watu Karung,SENANG
True,good view,Pantai Watu Karung,SENANG
True,beautiful virgin beach in east java island banyak pecahan batu karang dan kerang tajam di sepanjang pantai ombak nya besar cocok buat berselancar,Pantai Watu Karung,SENANG
False,pernah kesitu kemarin,Pantai Watu Karung,SEDIH
True,mantapcocok untuk liburan di pantai dan masih alami buat keluarga sipada tempat utk menginap,Pantai Watu Karung,SENANG
True,sempurna,Pantai Watu Karung,SENANG
True,x dalam sebulan saya kemari,Pantai Watu Karung,SEDIH
True,we went there on sunset but it was cloudy so there’s nothing we can do there are some warung establishments along the beaches nothing special except for drinks what we like is to actually real establishment where visitors can sit in comfort the beach itself is beautiful i like the stark contrast between the rock and the waves,Pantai Watu Karung,MARAH
True,clean beautiful beach there are several small islands in front of the beach so that the wave is quite calm good for family with children many food stalls with seafood culinary just enjoy,Pantai Watu Karung,SENANG
True,pantai indah ombak besar parkir luas jalan masuk sempit ga bisa papasan mobil,Pantai Watu Karung,SENANG
True,pantainya cakep banget sih aslik bisa buat surfing juga katanya kemarin ke sana airnya biru banget pasirnya putih betah buat berlamalama di sini dulu banget ke sini buat nikmatin sunset cakep banget juga banyak homestay di sekitar sini jajanan di sana juga murah,Pantai Watu Karung,SENANG
True,masih perawan pantainya pemandangannya bagus bgt,Pantai Watu Karung,SENANG
True,pantainya bersihh,Pantai Watu Karung,SENANG
False,pantainya sangat bersih bagus nyaman penginapannya jg terjangkau warung makan jg ada banyak dan harganya standard,Pantai Watu Karung,SENANG
True,sunset paling keren di pacitan cuma ada di watukarung,Pantai Watu Karung,SENANG
True,keren viewnyatoiletnya kurang banyak,Pantai Watu Karung,SENANG
True,kalau datang lebih baik sore saat air surut bisa melihat hewan terumbu karang,Pantai Watu Karung,SENANG
True,istana ombak resort dewi ryan makasi banyak istimewa,Pantai Watu Karung,SENANG
True,gamau komen apa just say masyaallah kampung tempat kelahirankuuu,Pantai Watu Karung,SENANG
True,keren bngt tempatnyaombak nya bagussunset nya bagusjgn lupa makan di warung mbak prapti kalo kesinicobain sate gurita dan udang nya murah dan enak,Pantai Watu Karung,SENANG
True,pantainya indah bersih menurut saya pantai ini adalah pantai paling nyaman dibandingkan pantai lain untuk dikunjungi di pacitan ada gazebo tempat berteduh dudukduduk di tepi pantai banyak warung yg berjualan disitu harganya pun terjangkau termasuk murah untuk harga tempat wisata pasirnya berbutiran kasar banyak bangkai karang cangkang hewan laut cocok untuk mencari hiasan laut,Pantai Watu Karung,SENANG
True,pantai exsotis ya jawa timur,Pantai Watu Karung,SENANG
True,viewnya bagus banget,Pantai Watu Karung,SENANG
True,pantai watu karung pantai yang masih asri banget menurut sayaairnya jernihsepiwalaupun sudah terjamah oleh bule yatapi masih bagus banget di deket area pantai ini juga sudah terdapat vila atau homestay jadi kagak usah kuatir soal mau tidur di mana harganya variatif sih dari rb sampai ada yang jutaanngikutin isi kantong saja soal makananpun amanbanyak warung sepanjang bibir pantaiharganyanjuga gak mahal amatstandar makan di tempat wisata rb nasi rames juga ada cuma akses masuk ke area ini agak sempitlewati jalan kampungjadi bis besar beluk bisa masuk yajalan hanya cukup maksimal elp atau hi ace semoga bermanfaat,Pantai Watu Karung,SENANG
True,selalu ingin kembali kesini,Pantai Watu Karung,SEDIH
True,tempat paling oke buat refreshing pantainya bagus berpasir putih tempatnya bersih area parkir dekat dgn bibir pantai jd gak perlu capek² jalan jauh,Pantai Watu Karung,SENANG
True,biar dapat suasana hijau kesana sekitar akhir september ya,Pantai Watu Karung,SENANG
True,pantainya masih asri ada karang dan ikan kecil semoga kebersihannya bisa di jaga,Pantai Watu Karung,SENANG
True,pantai watukarung pantai asik untuk berenang di antara pantai di pacitan ombaknya tidak besar karamgnya tidak banyak todak tajam ada bagian bibir pantai yg bahkan tdk ada karangnya lebih krg m ke laut dgn kdalaman m jd tambah asik tiket masuk rb dan parkir rb warung juga udah banyak jd gk takut kelaparan jika berkunjung kesana cm aksesnya ke sana msh cukup sempit utk mobil berpapasan ckp susah but u must try to visit the beauty beach watu karung,Pantai Watu Karung,SENANG
True,cantik,Pantai Watu Karung,SENANG
True,beautiful beach love it,Pantai Watu Karung,CINTA
True,pantainya asyik berpasir putih pada saat surut biasanya diatas jam siang kita bisa keceh di bibir pantai yang dasarnya karang,Pantai Watu Karung,SENANG
True,bagus,Pantai Watu Karung,SENANG
False,sangat indah pantainyaluar biasa sekali pemandanganya,Pantai Watu Karung,SENANG
True,excelentis like nusa penida,Pantai Watu Karung,SENANG
False,asik asri nyaman pokoknya,Pantai Watu Karung,SENANG
True,pantai watu karung yayasan hati budheku melakukan tur nusantara dan pantai watu karung menjadi saksi yayasan ini sebelum vakum sampai detik ini belum tau lagi kapan yayasan akan kembali berdiri,Pantai Watu Karung,SENANG
True,pantai disini bisa buat snorkeling kayak dan surfing karna agak landai dan ombak gak terlalu menerjang pantai tentunya berbatu karang homestay banyak pilihan bahkan bagus keren banget pantai disini wajib bermain air dipantai ini,Pantai Watu Karung,SENANG
True,terkesan,Pantai Watu Karung,SEDIH
True,bagus melihat foto lawas pantai watu karung ini saya bayangkan betapa dahulu begitu asri untuk menikmati jalan susur pantai menjelang terbenam matahari kini banyak sekali warungwarung memanjang di pantai ini terdapat juga homestayhomestay yang banyak di pantai ini mungkin tahun lagi pantai ini akan menjadi sumpek dengan bangunan warungwarung dan homestay itu bayangan saya tahun ke depan untuk saat ini bulan desember kemarin pantai ini masih bagus entah nanti saat kian banyak warungwarung dan homestay di sepanjang pantai ini pantai ini meski berbeda jauh sejenak mengingatkan saya pada twelve apostlesnya victoria australia ada pantai dengan pemandangan di hadapan pulaupulau kecil menjulang di dekatnya ada seperti bukit menjulang yang bisa kita daki dengan tangga semen untuk menikmati pemandangan pantai ini foto yang saya lampirkan adalah pantai di sebelahnya bukit yang saya daki sekeluarga bagus this beach is good checking the photos posted by the other google maps reviewers i can say that this place was more beautiful in the past i went there in december the beach starts having small warungs and homestays along the shore i wonder how this place is going to be in years if the beach stays as it was when i went there in december i would say that its worth visiting it is beautiful and not too crowded it was not too crowded when i visited this place its just beautiful for its scenery at some points it kind of reminds me of twelve apostle kind of,Pantai Watu Karung,SEDIH
True,air pantainya jernih malah belanja batu buat suvenir batu sebening intan batu akik anggur,Pantai Watu Karung,SENANG
True,kenangan,Pantai Watu Karung,SEDIH
True,pantainya cukup indah,Pantai Watu Karung,SENANG
True,tak kiranya bali ternyata masih di jawa,Pantai Watu Karung,SEDIH
True,bagus bgt bersih dna suasana asri,Pantai Watu Karung,SENANG
True,sangat luat biasa,Pantai Watu Karung,SENANG
True,ini bali ato pacitanoke fix ini pantai watu karung pacitan jawa timur view oke surfing oke perpaduan pantai kuta dan pantai pandawa di balidan rugi besar bila tidak kesinipingin inap juga ada dari harga dolar sampai rupiah,Pantai Watu Karung,MARAH
True,pantai dengan ombak yang paling sempurna disukai para surfer luar negeri,Pantai Watu Karung,SENANG
True,pantai ini sekarang sudah cukup berkembang ada banyak penginapan mulai kelas homestay sampai resort di sekitar pantai,Pantai Watu Karung,SENANG
True,tempatnya lumayan buat liburan,Pantai Watu Karung,SENANG
True,tempatnya masih asri harga makanan minuman di sini termasuk murah,Pantai Watu Karung,SENANG
True,pantainya bagus,Pantai Watu Karung,SENANG
True,pemandangan bagus tempat makan banyak spot foto banyak dan cocok buat anak muda,Pantai Watu Karung,SENANG
True,pemandangan nya bagus dan ada tempat utk menikmati tangkapan ikan segar lgsung dimasak,Pantai Watu Karung,SENANG
True,pantainya bagus bersih bisa buat renang suka kesini kalo ke rumah kakek nenek kalau mau renang di pantai,Pantai Watu Karung,SENANG
False,mohon izin admin bagi bapakibusdrsdri wisatawan dari luar kota pacitan dan anda memerlukan tempat persinggahan untuk istirahat dan sholat kami siapkan rest area di masjid agro nur syifa pracimantoro jl pracipacitan km dengan lokasi parkir luas bisa menampung lebih mobil kecil atau bus tempat sejuk dan nyaman dilengkapi pendopo musafir dan taman bunga alamat jl nasional iii dusun sinung desa suci kecamatan pracimantoro wonogiri googlemap klik masjid agro nursyifa pracimantoro terima kasih,Pantai Watu Karung,SENANG
True,pantai di pacitan yg rekomen untuk dikunjungi juga pemandangan indah dan ga terlalu banyak sampah rekomended buat pantai selatan jawa yg harus dikunjungi pokoknya,Pantai Watu Karung,SENANG
False,good view,Pantai Watu Karung,SENANG
True,tempat yang indah pemandangannya,Pantai Watu Karung,SENANG
True,pemandangan pantai yg indah ditemani es degan dan semangkok indomie telor,Pantai Watu Karung,SENANG
True,tempat recomen kebersihan terjaga penataan ruko rapi harga jajanan terjangkau area parkir bisa sampai di area pasir pantai harga tiket murah,Pantai Watu Karung,SENANG
True,kereeen,Pantai Watu Karung,SENANG
False,tanya min kalo disana buat acara bakar bisa gak ya,Pantai Watu Karung,TAKUT
False,tempatnya bersih dan nyaman tempatnya bersih dan nyaman,Pantai Watu Karung,SENANG
True,pasir putihuntuk kondisi pandemi spt skrg pengunjung sepi,Pantai Watu Karung,SEDIH
False,pantainya keren,Pantai Watu Karung,SENANG
True,alami and pokok e josss,Pantai Watu Karung,SENANG
True,pantainya biasa sajaviewnya kurang menarikdibanding klayarsepi pengunjungyg berkunjung kesini biasanya sekedar singgah setelah dari klayar atau mau ke klayar sekalian mampirhtm murah meriah,Pantai Watu Karung,SEDIH
True,sangat cantik viewnya ticket masuk cukup murah ombak sangat disukai bagi penggemar olah raga surfing baik turis lokal maupun manca negara,Pantai Watu Karung,SENANG
True,mantap lah buat maen sekeluarga,Pantai Watu Karung,SENANG
True,salah satu obyek wisata favorit wisatawan lokal dan luar kota yg menarik sunset disini wow sekali laah ombaknya juga masih aman untuk main ttap dgn pengawasan yaaa daaaaannn view yg ciamik daaahhh cuuzz kesana laaa,Pantai Watu Karung,SENANG
False,pantai nya sih bagus cuma akses menuju pantainya jalan nya berlika liku kalau yang belum pernah kesana terutama dari arah jogja klaten hati hati ada jalan yang rusak dan sempit pastikan kondisi kendaraan anda aman cocok buat yang senang traveling sambil menikmati alam,Pantai Watu Karung,TAKUT
